date,nav,scheme_code,scheme_name,fund_house
20-06-2019,3988.40230,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
19-06-2019,3987.78990,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
18-06-2019,3986.52350,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
17-06-2019,3985.45520,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
14-06-2019,3982.79660,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
13-06-2019,3982.11220,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
12-06-2019,3981.32770,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
11-06-2019,3981.14800,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
10-06-2019,3981.11740,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
07-06-2019,3979.42570,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
06-06-2019,3981.17100,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
04-06-2019,3978.89060,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
03-06-2019,3977.99480,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
31-05-2019,3972.70880,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
30-05-2019,3971.00540,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
29-05-2019,3969.05340,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
28-05-2019,3968.25180,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
27-05-2019,3967.61250,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
24-05-2019,3964.33160,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
23-05-2019,3963.38940,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
22-05-2019,3959.90070,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
21-05-2019,3959.26030,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
20-05-2019,3958.69480,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
17-05-2019,3955.61520,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
16-05-2019,3952.25480,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
15-05-2019,3950.50610,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
14-05-2019,3949.69510,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
13-05-2019,3948.15830,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
10-05-2019,3945.67360,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
09-05-2019,3944.31060,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
08-05-2019,3943.51990,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
07-05-2019,3941.56650,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
06-05-2019,3939.37910,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
03-05-2019,3935.99020,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
02-05-2019,3935.96360,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
30-04-2019,3935.04370,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
26-04-2019,3933.07700,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
25-04-2019,3932.76810,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
24-04-2019,3932.50590,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
23-04-2019,3933.83480,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
22-04-2019,3934.65650,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
18-04-2019,3931.81450,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
16-04-2019,3930.31220,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
15-04-2019,3930.26870,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
12-04-2019,3929.19230,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
11-04-2019,3928.67900,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
10-04-2019,3929.38200,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
09-04-2019,3929.52320,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
08-04-2019,3929.86350,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
05-04-2019,3928.99710,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
04-04-2019,3928.35560,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
03-04-2019,3927.73070,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
02-04-2019,3927.32370,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
29-03-2019,3919.31890,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
28-03-2019,3911.01540,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
27-03-2019,3909.93430,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
26-03-2019,3908.66700,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
25-03-2019,3907.90940,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
22-03-2019,3905.47870,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
20-03-2019,3904.96660,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
19-03-2019,3906.29560,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
18-03-2019,3904.66340,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
15-03-2019,3902.45710,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
14-03-2019,3901.35320,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
13-03-2019,3896.94550,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
12-03-2019,3895.39840,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
11-03-2019,3893.64880,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
08-03-2019,3891.23950,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
07-03-2019,3889.66420,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
06-03-2019,3888.91410,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
05-03-2019,3886.73910,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
01-03-2019,3883.66770,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
28-02-2019,3882.52300,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
27-02-2019,3881.68920,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
26-02-2019,3880.95870,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
25-02-2019,3880.43300,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
22-02-2019,3878.21280,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
21-02-2019,3877.93730,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
20-02-2019,3877.15110,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
18-02-2019,3875.63240,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
15-02-2019,3873.36150,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
14-02-2019,3874.04830,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
13-02-2019,3873.25350,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
12-02-2019,3870.56860,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
11-02-2019,3869.82690,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
08-02-2019,3867.59160,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
07-02-2019,3866.09390,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
06-02-2019,3863.47470,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
05-02-2019,3862.77410,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
04-02-2019,3862.05950,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
01-02-2019,3860.34370,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
31-01-2019,3859.76570,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
30-01-2019,3859.01360,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
29-01-2019,3858.25200,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
28-01-2019,3857.26530,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
25-01-2019,3854.75650,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
24-01-2019,3854.02800,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
23-01-2019,3853.20790,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
22-01-2019,3853.10780,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
21-01-2019,3852.02370,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
18-01-2019,3849.61400,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
17-01-2019,3848.82560,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
16-01-2019,3847.98910,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
15-01-2019,3847.08810,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
14-01-2019,3846.17040,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
11-01-2019,3843.81710,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
10-01-2019,3843.03640,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
09-01-2019,3842.23480,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
08-01-2019,3841.35840,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
07-01-2019,3840.36040,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
04-01-2019,3838.10510,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
03-01-2019,3837.30900,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
02-01-2019,3836.78890,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
01-01-2019,3835.64780,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
31-12-2018,3834.70320,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
28-12-2018,3831.96430,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
27-12-2018,3830.66610,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
26-12-2018,3829.75160,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
24-12-2018,3828.26900,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
21-12-2018,3825.95960,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
20-12-2018,3825.34740,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
19-12-2018,3824.81820,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
18-12-2018,3823.59180,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
17-12-2018,3822.67960,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
14-12-2018,3820.36880,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
13-12-2018,3819.31590,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
12-12-2018,3818.01540,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
11-12-2018,3816.97760,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
10-12-2018,3816.39840,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
07-12-2018,3814.39080,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
06-12-2018,3813.44120,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
05-12-2018,3812.02290,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
04-12-2018,3810.26000,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
03-12-2018,3809.17750,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
30-11-2018,3806.53230,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
29-11-2018,3805.83940,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
28-11-2018,3804.98720,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
27-11-2018,3804.10930,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
26-11-2018,3803.08980,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
22-11-2018,3799.85890,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
20-11-2018,3798.24370,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
19-11-2018,3797.42470,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
16-11-2018,3795.04520,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
15-11-2018,3794.04320,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
14-11-2018,3792.75230,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
13-11-2018,3791.63150,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
12-11-2018,3790.74160,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
09-11-2018,3788.19500,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
06-11-2018,3785.84860,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
05-11-2018,3784.96440,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
02-11-2018,3782.60990,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
01-11-2018,3781.75470,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
31-10-2018,3780.85730,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
30-10-2018,3780.06430,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
29-10-2018,3779.33550,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
26-10-2018,3777.11070,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
25-10-2018,3776.31410,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
24-10-2018,3775.51040,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
23-10-2018,3774.72560,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
22-10-2018,3774.02490,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
19-10-2018,3771.75610,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
17-10-2018,3770.33600,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
16-10-2018,3769.50700,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
15-10-2018,3768.66240,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
12-10-2018,3766.55120,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
11-10-2018,3765.88430,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
10-10-2018,3765.17820,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
09-10-2018,3764.41990,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
08-10-2018,3763.73180,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
05-10-2018,3761.40060,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
04-10-2018,3758.62400,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
03-10-2018,3758.15880,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
01-10-2018,3756.83270,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
28-09-2018,3754.17760,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
27-09-2018,3752.29210,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
26-09-2018,3749.36240,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
25-09-2018,3748.54850,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
24-09-2018,3750.41640,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
21-09-2018,3749.02030,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
19-09-2018,3747.52040,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
18-09-2018,3746.84120,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
17-09-2018,3745.81060,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
14-09-2018,3743.63180,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
12-09-2018,3742.30520,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
11-09-2018,3741.62100,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
10-09-2018,3741.60370,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
07-09-2018,3740.07240,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
06-09-2018,3739.30850,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
05-09-2018,3738.52330,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
04-09-2018,3737.90520,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
03-09-2018,3737.17120,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
31-08-2018,3734.77220,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
30-08-2018,3733.99570,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
29-08-2018,3733.24030,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
28-08-2018,3732.17900,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
27-08-2018,3731.42110,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
24-08-2018,3729.23540,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
23-08-2018,3728.60550,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
21-08-2018,3727.24070,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
20-08-2018,3726.58220,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
16-08-2018,3723.66760,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
14-08-2018,3722.21470,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
13-08-2018,3721.51410,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
10-08-2018,3719.37250,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
09-08-2018,3718.64570,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
08-08-2018,3717.82370,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
07-08-2018,3717.05450,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
06-08-2018,3716.28540,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
03-08-2018,3714.06350,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
02-08-2018,3713.19860,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
01-08-2018,3712.28540,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
31-07-2018,3711.52960,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
30-07-2018,3710.75510,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
27-07-2018,3708.57930,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
26-07-2018,3707.69210,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
25-07-2018,3707.02070,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
24-07-2018,3706.33730,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
23-07-2018,3705.85830,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
20-07-2018,3703.82090,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
19-07-2018,3703.19360,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
18-07-2018,3702.54960,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
17-07-2018,3701.76230,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
16-07-2018,3701.01610,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
13-07-2018,3698.91370,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
12-07-2018,3698.18590,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
11-07-2018,3697.38950,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
10-07-2018,3696.72600,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
09-07-2018,3695.99510,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
06-07-2018,3693.61130,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
05-07-2018,3692.87160,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
04-07-2018,3692.03810,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
03-07-2018,3690.92850,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
02-07-2018,3690.19010,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
29-06-2018,3687.60700,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
28-06-2018,3686.40490,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
27-06-2018,3685.63690,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
26-06-2018,3684.91080,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
25-06-2018,3684.22750,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
22-06-2018,3681.95410,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
21-06-2018,3681.28300,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
20-06-2018,3680.52890,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
19-06-2018,3679.68770,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
18-06-2018,3678.74500,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
15-06-2018,3676.44590,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
14-06-2018,3675.69960,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
13-06-2018,3674.97310,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
12-06-2018,3674.25570,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
11-06-2018,3673.53160,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
08-06-2018,3671.35840,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
07-06-2018,3670.64130,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
06-06-2018,3669.91880,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
05-06-2018,3669.02140,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
04-06-2018,3668.20400,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
01-06-2018,3666.04480,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
31-05-2018,3665.34070,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
30-05-2018,3664.65080,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
29-05-2018,3663.90970,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
28-05-2018,3663.13640,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
27-05-2018,3662.43900,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
25-05-2018,3660.97700,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
24-05-2018,3660.28140,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
23-05-2018,3659.60330,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
22-05-2018,3658.92960,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
